1531965575.345 pressure.header_.stamp_.nanosec_ 0.0
1531965575.345 pressure.header_.stamp_.sec_ 0.0
1531965575.345 pressure.variance_ 0.0
1531965575.345 depth 0.013888285
1531965575.347 temp.water.temperature.header_.stamp_.nanosec_ 0.0
1531965575.347 temp.water.temperature.header_.stamp_.sec_ 0.0
1531965575.348 temp.water.temperature.temperature_ 32.33000183105469
1531965575.348 temp.water.temperature.variance_ 0.0
1531965575.511 internal_pressure.fluid_pressure_ 270.8800048828125
1531965575.511 internal_pressure.header_.stamp_.nanosec_ 0.0
1531965575.511 internal_pressure.header_.stamp_.sec_ 0.0
1531965575.511 internal_pressure.variance_ 0.0
1531965575.512 temp.internal.temperature.header_.stamp_.nanosec_ 0.0
1531965575.512 temp.internal.temperature.header_.stamp_.sec_ 0.0
1531965575.512 temp.internal.temperature.temperature_ 41.25
1531965575.512 temp.internal.temperature.variance_ 0.0
1531965575.523 imuCallibration.accel 0.0
1531965575.524 imuCallibration.gyro 3.0
1531965575.524 imuCallibration.mag 3.0
1531965575.524 imuCallibration.system 3.0
1531965575.606 fuelgauge.status.average_current -1.021
1531965575.606 fuelgauge.status.battery_state.capacity_ nan
1531965575.606 fuelgauge.status.battery_state.charge_ 8.390000343322754
1531965575.606 fuelgauge.status.battery_state.current_ -0.8349999785423279
1531965575.606 fuelgauge.status.battery_state.design_capacity_ nan
1531965575.606 fuelgauge.status.battery_state.header_.stamp_.nanosec_ 0.0
1531965575.606 fuelgauge.status.battery_state.header_.stamp_.sec_ 0.0
1531965575.606 fuelgauge.status.battery_state.percentage_ 1.0
1531965575.606 fuelgauge.status.battery_state.power_supply_health_ 0.0
1531965575.606 fuelgauge.status.battery_state.power_supply_status_ 0.0
1531965575.606 fuelgauge.status.battery_state.power_supply_technology_ 0.0
1531965575.606 fuelgauge.status.battery_state.voltage_ 12.017999649047852
1531965575.606 fuelgauge.status.battery_temperature 30.99685
1531965575.606 fuelgauge.status.average_power 6.47
1531965575.609 fuelgauge.health.state_of_health_pct 0.0
1531965575.609 fuelgauge.health.full_charge_capacity 8.39
1531965575.609 fuelgauge.health.cycle_count 3.0
1531965575.609 fuelgauge.health.average_time_to_empty_mins 493.0
1531965575.609 fuelgauge.health.battery_state.capacity_ 0.0
1531965575.609 fuelgauge.health.battery_state.charge_ 0.0
1531965575.609 fuelgauge.health.battery_state.current_ 0.0
1531965575.609 fuelgauge.health.battery_state.design_capacity_ 0.0
1531965575.609 fuelgauge.health.battery_state.header_.stamp_.nanosec_ 0.0
1531965575.609 fuelgauge.health.battery_state.header_.stamp_.sec_ 0.0
1531965575.609 fuelgauge.health.battery_state.percentage_ 0.0
1531965575.61 fuelgauge.health.battery_state.power_supply_health_ 0.0
1531965575.61 fuelgauge.health.battery_state.power_supply_status_ 0.0
1531965575.61 fuelgauge.health.battery_state.power_supply_technology_ 0.0
1531965575.61 fuelgauge.health.battery_state.voltage_ 0.0
1531965575.72 attitude.orientation.x 0.11114501953125
1531965575.72 attitude.calc.pitch -50.81926661716781
1531965575.72 attitude.calc.yaw -14.868730595784413
1531965575.72 attitude.calc.roll 178.45704969106282
1531965575.72 attitude.orientation.w -0.04345703125
1531965575.72 attitude.orientation.y 0.8963623046875
1531965575.721 attitude.orientation.z -0.427001953125
1531965576.371 pressure.fluid_pressure_ 1026.199951171875
1531965576.371 pressure.header_.stamp_.nanosec_ 0.0
1531965576.371 pressure.header_.stamp_.sec_ 0.0
1531965576.371 pressure.variance_ 0.0
1531965576.371 depth -0.00038799644
1531965576.374 temp.water.temperature.header_.stamp_.nanosec_ 0.0
1531965576.374 temp.water.temperature.header_.stamp_.sec_ 0.0
1531965576.374 temp.water.temperature.temperature_ 32.31999969482422
1531965576.374 temp.water.temperature.variance_ 0.0
1531965576.512 imuCallibration.accel 0.0
1531965576.512 imuCallibration.gyro 3.0
1531965576.512 imuCallibration.mag 3.0
1531965576.512 imuCallibration.system 3.0
1531965576.611 fuelgauge.status.average_current -1.008
1531965576.611 fuelgauge.status.battery_state.capacity_ nan
1531965576.611 fuelgauge.status.battery_state.charge_ 8.390000343322754
1531965576.611 fuelgauge.status.battery_state.current_ -0.8230000138282776
1531965576.612 fuelgauge.status.battery_state.design_capacity_ nan
1531965576.612 fuelgauge.status.battery_state.header_.stamp_.nanosec_ 0.0
1531965576.612 fuelgauge.status.battery_state.header_.stamp_.sec_ 0.0
1531965576.612 fuelgauge.status.battery_state.percentage_ 1.0
1531965576.612 fuelgauge.status.battery_state.power_supply_health_ 0.0
